date,opponent,batter,pitcherHand,plateAppearance,pitchType,pitchLocation,swing,miss,result,resultType,resultLocation,hitType
27/06/24,C. Pirates,Ross,R,3,FB,5,1,0,bip,fly,5,sf8
27/06/24,C. Pirates,Ross,R,4,CH,10,0,0,ball,,,
27/06/24,C. Pirates,Ross,R,4,FB,3,1,0,foul,,,
27/06/24,C. Pirates,Ross,R,4,FB,2,1,0,bip,fly,6,double
02/07/24,Clayton,Ross,R,1,FB,13,0,0,ball,,,
02/07/24,Clayton,Ross,R,1,FB,8,0,0,strike,looking,,
02/07/24,Clayton,Ross,R,1,CH,12,0,0,ball,,,
02/07/24,Clayton,Ross,R,1,FB,4,1,0,foul,,,
02/07/24,Clayton,Ross,R,1,CB,13,0,0,ball,,,
02/07/24,Clayton,Ross,R,1,FB,7,1,0,bip,grounder,1,go3
02/07/24,Clayton,Ross,R,2,CH,4,0,0,strike,looking,,
02/07/24,Clayton,Ross,R,2,FB,4,0,0,strike,looking,,
02/07/24,Clayton,Ross,R,2,CB,13,0,0,ball,,,
02/07/24,Clayton,Ross,R,2,FB,5,1,0,bip,fly,5,fo8
02/07/24,Clayton,Ross,L,3,FB,6,0,0,strike,looking,,
02/07/24,Clayton,Ross,L,3,SL,9,0,0,strike,looking,,
02/07/24,Clayton,Ross,L,3,SL,7,0,0,strike,looking,,kk
02/07/24,Clayton,Ross,L,4,CH,10,0,0,ball,,,
02/07/24,Clayton,Ross,L,4,FB,3,1,0,bip,grounder,2,gidp
02/07/24,Clayton,Ross,L,5,FB,12,0,0,ball,,,
02/07/24,Clayton,Ross,L,5,CB,7,1,1,strike,swinging,,
02/07/24,Clayton,Ross,L,5,CB,12,1,1,strike,swinging,,
02/07/24,Clayton,Ross,L,5,CB,12,1,0,bip,popup,7,po9
03/07/24,Tarboro,Ross,R,1,CB,13,0,0,ball,,,
03/07/24,Tarboro,Ross,R,1,FB,13,0,0,ball,,,
03/07/24,Tarboro,Ross,R,1,FB,11,0,0,ball,,,
03/07/24,Tarboro,Ross,R,1,FB,5,0,0,strike,looking,,
03/07/24,Tarboro,Ross,R,1,FB,13,0,0,ball,hbp,,
03/07/24,Tarboro,Ross,R,2,FB,12,0,0,ball,,,
03/07/24,Tarboro,Ross,R,2,FB,10,0,0,ball,,,
03/07/24,Tarboro,Ross,R,2,FB,10,0,0,ball,,,
03/07/24,Tarboro,Ross,R,2,CH,3,0,0,strike,looking,,
03/07/24,Tarboro,Ross,R,2,CH,7,0,0,strike,looking,,
03/07/24,Tarboro,Ross,R,2,FB,1,1,0,bip,fly,4,singlle
03/07/24,Tarboro,Ross,R,3,FB,3,1,0,foul,,,
03/07/24,Tarboro,Ross,R,3,FB,7,0,0,strike,looking,,
03/07/24,Tarboro,Ross,R,3,FB,4,0,0,strike,looking,,kk
07/07/24,Oak City,Ross,R,1,CH,1,1,0,bip,liner,6,double
07/07/24,Oak City,Ross,R,2,FB,7,0,0,strike,looking,,
07/07/24,Oak City,Ross,R,2,FB,2,1,0,bip,popup,2,po1
07/07/24,Oak City,Ross,R,3,FB,5,0,0,strike,looking,,
07/07/24,Oak City,Ross,R,3,FB,9,0,0,strike,looking,,
07/07/24,Oak City,Ross,R,3,CH,13,0,0,ball,,,
07/07/24,Oak City,Ross,R,3,CH,6,0,0,strike,looking,,kk
07/07/24,Oak City,Ross,R,4,CH,12,0,0,ball,,,
07/07/24,Oak City,Ross,R,4,FB,12,0,0,ball,,,
07/07/24,Oak City,Ross,R,4,FB,13,0,0,ball,,,
07/07/24,Oak City,Ross,R,4,FB,6,1,0,bip,fly,5,fo8
07/07/24,Oak City,Ross,R,5,FB,1,1,0,bip,fly,6,sf9
10/07/24,Clayton,Ross,R,1,FB,10,0,0,ball,,,
10/07/24,Clayton,Ross,R,1,FB,6,0,0,strike,looking,,
10/07/24,Clayton,Ross,R,1,FB,7,1,0,bip,grounder,1,go4
10/07/24,Clayton,Ross,R,2,FB,7,1,0,bip,grounder,2,go4
10/07/24,Clayton,Ross,R,3,CB,7,0,0,strike,looking,,
10/07/24,Clayton,Ross,R,3,FB,4,1,0,bip,grounder,3,go6
16/07/24,Oak City,Ross,R,1,FB,10,0,0,ball,,,
16/07/24,Oak City,Ross,R,1,CB,10,0,0,ball,,,
16/07/24,Oak City,Ross,R,1,CH,4,1,0,foul,,,
16/07/24,Oak City,Ross,R,1,FB,13,0,0,ball,,,
16/07/24,Oak City,Ross,R,1,FB,7,0,0,strike,looking,,
16/07/24,Oak City,Ross,R,1,FB,11,0,0,ball,walk,,
16/07/24,Oak City,Ross,R,2,CH,5,1,0,foul,,,
16/07/24,Oak City,Ross,R,2,FB,10,0,0,ball,,,
16/07/24,Oak City,Ross,R,2,FB,12,1,1,strike,swinging,,
16/07/24,Oak City,Ross,R,2,SL,4,1,0,bip,fly,5,fo9
16/07/24,Oak City,Ross,R,3,FB,1,1,0,foul,,,
16/07/24,Oak City,Ross,R,3,FB,10,1,0,foul,,,
16/07/24,Oak City,Ross,R,3,FB,10,1,0,bip,grounder,2,go1
16/07/24,Oak City,Ross,R,4,FB,12,0,0,ball,,,
16/07/24,Oak City,Ross,R,4,FB,6,0,0,strike,looking,,
16/07/24,Oak City,Ross,R,4,CB,13,1,1,strike,swinging,,
16/07/24,Oak City,Ross,R,4,FB,2,1,0,bip,fly,4,fo7
17/07/24,High Point,Ross,L,1,CB,6,0,0,strike,looking,,
17/07/24,High Point,Ross,L,1,CB,9,0,0,strike,looking,,
17/07/24,High Point,Ross,L,1,FB,1,1,1,strike,swinging,,k
06/07/24,High Point,Ross,R,1,FB,4,0,0,strike,looking,,
06/07/24,High Point,Ross,R,1,CB,1,0,0,strike,looking,,
06/07/24,High Point,Ross,R,1,CH,13,1,1,strike,swinging,,k
06/07/24,High Point,Ross,R,2,FB,4,1,0,foul,,,
06/07/24,High Point,Ross,R,2,SL,8,0,0,strike,looking,,
06/07/24,High Point,Ross,R,2,CH,13,0,0,ball,,,
06/07/24,High Point,Ross,R,2,FB,13,0,0,ball,,,
06/07/24,High Point,Ross,R,2,FB,11,0,0,ball,hbp,,
06/07/24,High Point,Ross,R,3,FB,2,1,0,foul,,,
06/07/24,High Point,Ross,R,3,CH,10,0,0,ball,,,
06/07/24,High Point,Ross,R,3,FB,3,1,0,bip,fly,8,sf8
06/07/24,High Point,Ross,R,4,FB,13,0,0,ball,,,
06/07/24,High Point,Ross,R,4,CH,12,1,1,strike,swinging,,
06/07/24,High Point,Ross,R,4,FB,13,0,0,ball,hbp,,
