date,opponent,batter,pitcherHand,plateAppearance,pitchType,pitchLocation,swing,miss,result,resultType,resultLocation,hitType
18/06/24,Carolina,Richardson,R,1,CB,13,0,0,ball,,,
18/06/24,Carolina,Richardson,R,1,CB,7,0,0,strike,looking,,
18/06/24,Carolina,Richardson,R,1,FB,11,0,0,ball,,,
18/06/24,Carolina,Richardson,R,1,FB,12,0,0,ball,,,
18/06/24,Carolina,Richardson,R,1,CB,2,1,0,bip,fly,4,single
18/06/24,Carolina,Richardson,L,2,CB,13,0,0,ball,,,
18/06/24,Carolina,Richardson,L,2,FB,6,1,0,bip,fly,4,fo7
18/06/24,Carolina,Richardson,R,3,SL,13,0,0,ball,,,
18/06/24,Carolina,Richardson,R,3,FB,3,1,0,foul,,,
18/06/24,Carolina,Richardson,R,3,FB,2,1,1,strike,swinging,,
18/06/24,Carolina,Richardson,R,3,SL,13,0,0,ball,,,
18/06/24,Carolina,Richardson,R,3,CH,5,0,0,strike,looking,,kk
18/06/24,Carolina,Richardson,R,4,FB,11,0,0,ball,,,
18/06/24,Carolina,Richardson,R,4,CH,12,0,0,ball,,,
18/06/24,Carolina,Richardson,R,4,SL,10,0,0,ball,,,
18/06/24,Carolina,Richardson,R,4,FB,4,0,0,strike,looking,,
18/06/24,Carolina,Richardson,R,4,FB,9,1,0,foul,,,
18/06/24,Carolina,Richardson,R,4,FB,1,1,0,foul,,,
18/06/24,Carolina,Richardson,R,4,CB,13,0,0,ball,walk,,
27/06/24,C. Pirates,Richardson,R,1,FB,1,1,0,bip,grounder,3,sb1
02/07/24,Clayton,Richardson,R,1,CB,6,0,0,strike,looking,,
02/07/24,Clayton,Richardson,R,1,FB,10,0,0,ball,,,
02/07/24,Clayton,Richardson,R,1,FB,8,1,0,foul,,,
02/07/24,Clayton,Richardson,R,1,CH,12,0,0,ball,hbp,,
02/07/24,Clayton,Richardson,R,2,FB,10,0,0,ball,,,
02/07/24,Clayton,Richardson,R,2,FB,6,1,0,bip,grounder,2,go4
02/07/24,Clayton,Richardson,L,3,FB,12,0,0,ball,,,
02/07/24,Clayton,Richardson,L,3,FB,3,1,0,bip,fly,5,fo8
02/07/24,Clayton,Richardson,L,4,FB,11,0,0,ball,,,
02/07/24,Clayton,Richardson,L,4,CH,9,1,0,foul,,,
02/07/24,Clayton,Richardson,L,4,CH,11,0,0,ball,,,
02/07/24,Clayton,Richardson,L,4,CB,11,0,0,ball,,,
02/07/24,Clayton,Richardson,L,4,CB,7,1,1,strike,swinging,,
02/07/24,Clayton,Richardson,L,4,CH,11,0,0,ball,walk,,
02/07/24,Clayton,Richardson,L,5,CB,6,0,0,strike,looking,,
02/07/24,Clayton,Richardson,L,5,CB,6,0,0,strike,looking,,
02/07/24,Clayton,Richardson,L,5,FB,4,1,0,foul,,,
02/07/24,Clayton,Richardson,L,5,CB,8,1,0,bip,popup,3,po5
03/07/24,Tarboro,Richardson,R,1,FB,4,1,0,bip,popup,7,po3
03/07/24,Tarboro,Richardson,R,2,CB,5,0,0,strike,looking,,
03/07/24,Tarboro,Richardson,R,2,CB,5,0,0,strike,looking,,
03/07/24,Tarboro,Richardson,R,2,CB,13,0,0,ball,,,
03/07/24,Tarboro,Richardson,R,2,CB,5,1,0,bip,fly,4,double
03/07/24,Tarboro,Richardson,R,3,FB,10,0,0,ball,,,
03/07/24,Tarboro,Richardson,R,3,CB,13,0,0,ball,,,
03/07/24,Tarboro,Richardson,R,3,FB,8,1,0,foul,,,
03/07/24,Tarboro,Richardson,R,3,FB,2,1,0,bip,liner,4,single
03/07/24,Tarboro,Richardson,R,4,FB,9,0,0,strike,looking,,
03/07/24,Tarboro,Richardson,R,4,FB,8,0,0,strike,looking,,
03/07/24,Tarboro,Richardson,R,4,FB,1,1,0,bip,liner,5,lo8
03/07/24,Tarboro,Richardson,R,5,CB,13,0,0,ball,,,
03/07/24,Tarboro,Richardson,R,5,CH,6,1,0,bip,popup,2,po6
07/07/24,Oak City,Richardson,R,1,FB,8,0,0,strike,looking,,
07/07/24,Oak City,Richardson,R,1,CB,13,0,0,ball,,,
07/07/24,Oak City,Richardson,R,1,FB,11,1,1,strike,swinging,,
07/07/24,Oak City,Richardson,R,1,CB,6,0,0,strike,looking,,kk
07/07/24,Oak City,Richardson,R,2,FB,3,1,0,foul,,,
07/07/24,Oak City,Richardson,R,2,FB,6,1,0,foul,,,
07/07/24,Oak City,Richardson,R,2,CB,9,1,0,bip,grounder,3,go5
07/07/24,Oak City,Richardson,R,3,CH,12,1,1,strike,swinging,,
07/07/24,Oak City,Richardson,R,3,FB,2,1,0,bip,popup,6,single
07/07/24,Oak City,Richardson,R,4,FB,4,0,0,strike,looking,,
07/07/24,Oak City,Richardson,R,4,FB,5,1,1,strike,swinging,,
07/07/24,Oak City,Richardson,R,4,CH,12,0,0,ball,,,
07/07/24,Oak City,Richardson,R,4,FB,4,1,0,bip,grounder,2,single
07/07/24,Oak City,Richardson,R,5,CB,8,0,0,strike,looking,,
07/07/24,Oak City,Richardson,R,5,SL,6,0,0,strike,looking,,
07/07/24,Oak City,Richardson,R,5,FB,10,0,0,ball,,,
07/07/24,Oak City,Richardson,R,5,SL,13,0,0,ball,,,
07/07/24,Oak City,Richardson,R,5,FB,10,0,0,ball,,,
07/07/24,Oak City,Richardson,R,5,CB,13,1,1,strike,swinging,,k
10/07/24,Clayton,Richardson,R,1,FB,6,1,0,bip,grounder,3,go5
10/07/24,Clayton,Richardson,R,2,FB,1,0,0,strike,looking,,
10/07/24,Clayton,Richardson,R,2,FB,2,1,0,bip,fly,5,fo8
10/07/24,Clayton,Richardson,R,3,CB,8,0,0,strike,looking,,
10/07/24,Clayton,Richardson,R,3,CB,8,1,0,bip,grounder,2,go6
10/07/24,Clayton,Richardson,R,4,FB,2,1,0,foul,,,
10/07/24,Clayton,Richardson,R,4,FB,9,0,0,strike,looking,,
10/07/24,Clayton,Richardson,R,4,CH,5,1,0,bip,fly,5,fo8
11/07/24,C. Pirates,Richardson,R,1,CH,13,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,1,FB,1,0,0,strike,looking,,
11/07/24,C. Pirates,Richardson,R,1,CB,12,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,1,FB,13,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,1,FB,4,1,0,bip,fly,5,double
11/07/24,C. Pirates,Richardson,R,2,CH,10,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,2,CH,10,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,2,FB,2,1,0,foul,,,
11/07/24,C. Pirates,Richardson,R,2,CB,13,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,2,FB,13,0,0,ball,walk,,
11/07/24,C. Pirates,Richardson,R,3,CB,6,0,0,strike,looking,,
11/07/24,C. Pirates,Richardson,R,3,FB,11,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,3,CB,12,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,3,CB,7,1,0,bip,fly,5,fo8
11/07/24,C. Pirates,Richardson,R,4,FB,11,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,4,FB,7,0,0,strike,looking,,
11/07/24,C. Pirates,Richardson,R,4,FB,4,0,0,strike,looking,,
11/07/24,C. Pirates,Richardson,R,4,FB,11,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,4,FB,3,1,0,foul,,,
11/07/24,C. Pirates,Richardson,R,4,CB,13,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,4,FB,6,1,0,bip,fly,4,single
11/07/24,C. Pirates,Richardson,R,5,FB,10,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,5,FB,10,0,0,ball,,,
11/07/24,C. Pirates,Richardson,R,5,FB,6,0,0,strike,looking,,
11/07/24,C. Pirates,Richardson,R,5,FB,2,1,1,strike,swinging,,
11/07/24,C. Pirates,Richardson,R,5,CH,8,1,1,strike,swinging,,k
06/07/24,High Point,Richardson,R,1,CB,13,0,0,ball,,,
06/07/24,High Point,Richardson,R,1,FB,6,0,0,strike,looking,,
06/07/24,High Point,Richardson,R,1,CB,12,0,0,ball,,,
06/07/24,High Point,Richardson,R,1,CB,13,0,0,ball,,,
06/07/24,High Point,Richardson,R,1,CH,10,0,0,ball,walk,,
